link_id,from_node_id,to_node_id,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,BPR_alpha_term,BPR_beta_term,free_flow_time,toll,volume,cost
1031,554,623,1,1.6116,1,25,550,1,180,12,0.15,4,3,0,4000,3
1032,554,624,1,1.1048,1,25,1350,1,180,12,0.15,4,2,0,4000,2
1033,555,9,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1034,555,436,1,3.3216,1,25,400,1,180,12,0.15,4,7,0,4000,7
1035,555,495,1,0.9836,1,25,600,1,180,12,0.15,4,2,0,4000,2
1036,555,554,1,3.0634,1,25,750,1,180,12,0.15,4,7,0,4000,7
1037,555,556,1,2.8696,1,25,650,1,180,12,0.15,4,6,0,4000,6
1038,555,559,1,2.6336,1,25,450,1,180,12,0.15,4,6,0,4000,6
1039,555,623,1,3.8522,1,25,100,1,180,12,0.15,4,9,0,4000,9
1040,556,10,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1041,556,489,1,2.4354,1,25,500,1,180,12,0.15,4,5,0,4000,5
1042,556,555,1,2.8696,1,25,650,1,180,12,0.15,4,6,0,4000,6
1043,556,557,1,1.8662,1,25,500,1,180,12,0.15,4,4,0,4000,4
1044,556,558,1,2.6964,1,25,550,1,180,12,0.15,4,6,0,4000,6
1045,556,623,1,4.4497,1,25,200,1,180,12,0.15,4,10,0,4000,10
1046,556,629,1,1.7178,1,25,850,1,180,12,0.15,4,4,0,4000,4
1047,557,11,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1048,557,490,1,2.3467,1,25,650,1,180,12,0.15,4,5,0,4000,5
1049,557,556,1,1.8662,1,25,500,1,180,12,0.15,4,4,0,4000,4
1050,557,559,1,1.987,1,25,400,1,180,12,0.15,4,4,0,4000,4
1051,557,560,1,2.3212,1,25,1000,1,180,12,0.15,4,5,0,4000,5
1052,558,12,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1053,558,490,1,0.7371,1,25,650,1,180,12,0.15,4,1,0,4000,1
1054,558,556,1,2.6964,1,25,550,1,180,12,0.15,4,6,0,4000,6
1055,558,561,1,2.6343,1,25,1200,1,180,12,0.15,4,6,0,4000,6
1056,558,565,1,2.1385,1,25,750,1,180,12,0.15,4,5,0,4000,5
1057,558,630,1,3.2656,1,25,500,1,180,12,0.15,4,7,0,4000,7
1058,559,13,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1059,559,494,1,0.613,1,25,700,1,180,12,0.15,4,1,0,4000,1
1060,559,549,1,2.6195,1,25,350,1,180,12,0.15,4,6,0,4000,6
1061,559,552,1,2.1618,1,25,750,1,180,12,0.15,4,5,0,4000,5
1062,559,555,1,2.6336,1,25,450,1,180,12,0.15,4,6,0,4000,6
1063,559,557,1,1.987,1,25,400,1,180,12,0.15,4,4,0,4000,4
1064,559,560,1,2.459,1,25,1100,1,180,12,0.15,4,5,0,4000,5
1065,560,14,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1066,560,491,1,2.1969,1,25,900,1,180,12,0.15,4,5,0,4000,5
1067,560,493,1,0.6738,1,25,1000,1,180,12,0.15,4,1,0,4000,1
1068,560,557,1,2.3212,1,25,1000,1,180,12,0.15,4,5,0,4000,5
1069,560,559,1,2.459,1,25,1100,1,180,12,0.15,4,5,0,4000,5
1070,561,15,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1071,561,491,1,0.7371,1,25,900,1,180,12,0.15,4,1,0,4000,1
1072,561,492,1,0.5755,1,25,1450,1,180,12,0.15,4,1,0,4000,1
1073,561,558,1,2.6343,1,25,1200,1,180,12,0.15,4,6,0,4000,6
1074,561,562,1,2.3759,1,25,50,1,180,12,0.15,4,5,0,4000,5
1075,561,566,1,1.4691,1,25,1200,1,180,12,0.15,4,3,0,4000,3
1076,562,16,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1077,562,493,1,2.2045,1,25,1000,1,180,12,0.15,4,5,0,4000,5
1078,562,550,1,2.2204,1,25,2000,1,180,12,0.15,4,5,0,4000,5
1079,562,561,1,2.3759,1,25,50,1,180,12,0.15,4,5,0,4000,5
1080,562,563,1,1.5091,1,25,2400,1,180,12,0.15,4,3,0,4000,3
1081,563,17,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1082,563,492,1,1.828,1,25,1450,1,180,12,0.15,4,4,0,4000,4
1083,563,562,1,1.5091,1,25,2400,1,180,12,0.15,4,3,0,4000,3
1084,563,564,1,1.4842,1,25,1400,1,180,12,0.15,4,3,0,4000,3
1085,564,18,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1086,564,563,1,1.4842,1,25,1400,1,180,12,0.15,4,3,0,4000,3
1087,564,567,1,1.5359,1,25,1200,1,180,12,0.15,4,3,0,4000,3
1088,564,568,1,3.039,1,25,650,1,180,12,0.15,4,7,0,4000,7
1089,565,19,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1090,565,499,1,1.5432,1,25,450,1,180,12,0.15,4,3,0,4000,3
1091,565,558,1,2.1385,1,25,750,1,180,12,0.15,4,5,0,4000,5
1092,565,566,1,2.5489,1,25,500,1,180,12,0.15,4,6,0,4000,6
1093,565,630,1,2.8903,1,25,200,1,180,12,0.15,4,6,0,4000,6
1094,566,20,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1095,566,498,1,1.525,1,25,1250,1,180,12,0.15,4,3,0,4000,3
1096,566,561,1,1.4691,1,25,1200,1,180,12,0.15,4,3,0,4000,3
1097,566,565,1,2.5489,1,25,500,1,180,12,0.15,4,6,0,4000,6
1098,567,21,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1099,567,532,1,1.4892,1,25,500,1,180,12,0.15,4,3,0,4000,3
1100,567,564,1,1.5359,1,25,1200,1,180,12,0.15,4,3,0,4000,3
1101,567,573,1,2.0578,1,25,1750,1,180,12,0.15,4,4,0,4000,4
1102,568,22,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1103,568,498,1,1.0495,1,25,1250,1,180,12,0.15,4,2,0,4000,2
1104,568,531,1,1.4551,1,25,500,1,180,12,0.15,4,3,0,4000,3
1105,568,532,1,0.854,1,25,500,1,180,12,0.15,4,2,0,4000,2
1106,568,564,1,3.039,1,25,650,1,180,12,0.15,4,7,0,4000,7
1107,568,569,1,2.6407,1,25,900,1,180,12,0.15,4,6,0,4000,6
1108,568,571,1,3.7185,1,25,350,1,180,12,0.15,4,8,0,4000,8
1109,568,572,1,3.0555,1,25,600,1,180,12,0.15,4,7,0,4000,7
1110,569,23,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1111,569,499,1,0.671,1,25,450,1,180,12,0.15,4,1,0,4000,1
1112,569,568,1,2.6407,1,25,900,1,180,12,0.15,4,6,0,4000,6
1113,569,570,1,3.5031,1,25,300,1,180,12,0.15,4,8,0,4000,8
1114,569,571,1,2.5077,1,25,550,1,180,12,0.15,4,6,0,4000,6
1115,570,24,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1116,570,500,1,1.1248,1,25,550,1,180,12,0.15,4,2,0,4000,2
1117,570,569,1,3.5031,1,25,300,1,180,12,0.15,4,8,0,4000,8
1118,570,571,1,3.0888,1,25,600,1,180,12,0.15,4,7,0,4000,7
1119,570,630,1,3.8473,1,25,200,1,180,12,0.15,4,9,0,4000,9
1120,570,631,1,3.2261,1,25,250,1,180,12,0.15,4,7,0,4000,7
1121,570,633,1,3.7731,1,25,200,1,180,12,0.15,4,9,0,4000,9
1122,570,636,1,2.1428,1,25,350,2,180,12,0.15,4,5,0,4000,5
1123,571,25,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1124,571,568,1,3.7185,1,25,350,1,180,12,0.15,4,8,0,4000,8
1125,571,569,1,2.5077,1,25,550,1,180,12,0.15,4,6,0,4000,6
1126,571,570,1,3.0888,1,25,600,1,180,12,0.15,4,7,0,4000,7
1127,571,572,1,2.6343,1,25,650,1,180,12,0.15,4,6,0,4000,6
1128,571,575,1,2.3798,1,25,850,1,180,12,0.15,4,5,0,4000,5
1129,571,636,1,3.6284,1,25,250,1,180,12,0.15,4,8,0,4000,8
1130,572,26,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1131,572,527,1,2.3915,1,25,400,1,180,12,0.15,4,5,0,4000,5
1132,572,530,1,0.7446,1,25,350,1,180,12,0.15,4,1,0,4000,1
1133,572,568,1,3.0555,1,25,600,1,180,12,0.15,4,7,0,4000,7
1134,572,571,1,2.6343,1,25,650,1,180,12,0.15,4,6,0,4000,6
1135,572,576,1,2.9381,1,25,650,1,180,12,0.15,4,7,0,4000,7
1136,573,27,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1137,573,530,1,2.2496,1,25,350,1,180,12,0.15,4,5,0,4000,5
1138,573,531,1,1.7091,1,25,500,1,180,12,0.15,4,4,0,4000,4
1139,573,567,1,2.0578,1,25,1750,1,180,12,0.15,4,4,0,4000,4
1140,573,574,1,2.9312,1,25,1600,1,180,12,0.15,4,7,0,4000,7
1141,574,28,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1142,574,527,1,1.1461,1,25,400,1,180,12,0.15,4,2,0,4000,2
1143,574,529,1,2.5151,1,25,500,1,180,12,0.15,4,6,0,4000,6
1144,574,573,1,2.9312,1,25,1600,1,180,12,0.15,4,7,0,4000,7
1145,574,579,1,3.6544,1,25,400,1,180,12,0.15,4,8,0,4000,8
1146,574,580,1,2.6237,1,25,1500,1,180,12,0.15,4,6,0,4000,6
1147,575,29,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1148,575,571,1,2.3798,1,25,850,1,180,12,0.15,4,5,0,4000,5
1149,575,576,1,3.0335,1,25,200,1,180,12,0.15,4,7,0,4000,7
1150,575,577,1,3.4426,1,25,200,1,180,12,0.15,4,8,0,4000,8
1151,575,636,1,3.2554,1,25,400,1,180,12,0.15,4,7,0,4000,7
1152,575,642,1,1.6571,1,25,300,1,180,12,0.15,4,3,0,4000,3
1153,576,30,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1154,576,529,1,0.8184,1,25,500,1,180,12,0.15,4,1,0,4000,1
1155,576,544,1,1.8351,1,25,400,1,180,12,0.15,4,4,0,4000,4
1156,576,572,1,2.9381,1,25,650,1,180,12,0.15,4,7,0,4000,7
1157,576,575,1,3.0335,1,25,200,1,180,12,0.15,4,7,0,4000,7
1158,576,577,1,2.5121,1,25,800,1,180,12,0.15,4,6,0,4000,6
1159,577,31,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1160,577,506,1,5.1566,1,25,150,1,180,12,0.15,4,12,0,4000,12
1161,577,523,1,2.7457,1,25,550,1,180,12,0.15,4,6,0,4000,6
1162,577,575,1,3.4426,1,25,200,1,180,12,0.15,4,8,0,4000,8
1163,577,576,1,2.5121,1,25,800,1,180,12,0.15,4,6,0,4000,6
1164,577,578,1,3.519,1,25,200,1,180,12,0.15,4,8,0,4000,8
1165,577,579,1,3.0506,1,25,250,1,180,12,0.15,4,7,0,4000,7
1166,577,642,1,2.3188,1,25,1200,1,180,12,0.15,4,5,0,4000,5
1167,577,644,1,3.149,1,25,600,1,180,12,0.15,4,7,0,4000,7
1168,578,32,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1169,578,577,1,3.519,1,25,200,1,180,12,0.15,4,8,0,4000,8
1170,578,579,1,2.5627,1,25,750,1,180,12,0.15,4,6,0,4000,6
1171,578,581,1,3.4187,1,25,150,1,180,12,0.15,4,8,0,4000,8
1172,578,646,1,2.2669,1,25,550,1,180,12,0.15,4,5,0,4000,5
1173,578,655,1,3.492,1,25,300,1,180,12,0.15,4,8,0,4000,8
1174,579,33,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1175,579,544,1,1.1048,1,25,400,1,180,12,0.15,4,2,0,4000,2
1176,579,574,1,3.6544,1,25,400,1,180,12,0.15,4,8,0,4000,8
1177,579,577,1,3.0506,1,25,250,1,180,12,0.15,4,7,0,4000,7
1178,579,578,1,2.5627,1,25,750,1,180,12,0.15,4,6,0,4000,6
1179,579,580,1,3.6544,1,25,100,1,180,12,0.15,4,8,0,4000,8
1180,579,581,1,3.6284,1,25,350,1,180,12,0.15,4,8,0,4000,8
1181,580,34,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1182,580,574,1,2.6237,1,25,1500,1,180,12,0.15,4,6,0,4000,6
1183,580,579,1,3.6544,1,25,100,1,180,12,0.15,4,8,0,4000,8
1184,580,581,1,3.6646,1,25,750,1,180,12,0.15,4,8,0,4000,8
1185,581,35,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1186,581,540,1,2.9134,1,25,250,1,180,12,0.15,4,6,0,4000,6
1187,581,578,1,3.4187,1,25,150,1,180,12,0.15,4,8,0,4000,8
1188,581,579,1,3.6284,1,25,350,1,180,12,0.15,4,8,0,4000,8
1189,581,580,1,3.6646,1,25,750,1,180,12,0.15,4,8,0,4000,8
1190,581,659,1,4.0719,1,25,350,1,180,12,0.15,4,9,0,4000,9
1191,582,36,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1192,582,539,1,0.7421,1,25,300,1,180,12,0.15,4,1,0,4000,1
1193,583,37,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1194,583,393,1,4.7724,1,25,50,1,180,12,0.15,4,11,0,4000,11
1195,583,394,1,3.8739,1,25,350,1,180,12,0.15,4,9,0,4000,9
1196,583,585,1,4.4178,1,25,400,1,180,12,0.15,4,10,0,4000,10
1197,583,587,1,4.555,1,25,250,1,180,12,0.15,4,10,0,4000,10
1198,583,604,1,5.2474,1,25,150,1,180,12,0.15,4,12,0,4000,12
1199,583,709,1,4.7093,1,25,100,1,180,12,0.15,4,11,0,4000,11
1200,583,711,1,4.7069,1,25,200,1,180,12,0.15,4,11,0,4000,11
1201,583,767,1,5.9783,1,25,500,1,180,12,0.15,4,14,0,4000,14
1202,583,807,1,6.27,1,25,50,1,180,12,0.15,4,15,0,4000,15
1203,584,38,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1204,584,400,1,1.0005,1,25,600,1,180,12,0.15,4,2,0,4000,2
1205,584,585,1,3.05,1,25,300,1,180,12,0.15,4,7,0,4000,7
1206,584,586,1,2.928,1,25,600,1,180,12,0.15,4,7,0,4000,7
1207,584,770,1,3.05,1,25,300,1,180,12,0.15,4,7,0,4000,7
1208,585,39,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1209,585,583,1,4.4178,1,25,400,1,180,12,0.15,4,10,0,4000,10
1210,585,584,1,3.05,1,25,300,1,180,12,0.15,4,7,0,4000,7
1211,585,587,1,2.9286,1,25,550,1,180,12,0.15,4,7,0,4000,7
1212,585,771,1,2.8677,1,25,300,1,180,12,0.15,4,6,0,4000,6
1213,586,40,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1214,586,399,1,1.0097,1,25,50,1,180,12,0.15,4,2,0,4000,2
1215,586,584,1,2.928,1,25,600,1,180,12,0.15,4,7,0,4000,7
1216,586,587,1,2.989,1,25,600,1,180,12,0.15,4,7,0,4000,7
1217,586,591,1,2.8696,1,25,650,1,180,12,0.15,4,6,0,4000,6
1218,586,603,1,2.8922,1,25,350,1,180,12,0.15,4,6,0,4000,6
1219,587,41,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1220,587,396,1,2.501,1,25,300,1,180,12,0.15,4,6,0,4000,6
1221,587,583,1,4.555,1,25,250,1,180,12,0.15,4,10,0,4000,10
1222,587,585,1,2.9286,1,25,550,1,180,12,0.15,4,7,0,4000,7
1223,587,586,1,2.989,1,25,600,1,180,12,0.15,4,7,0,4000,7
1224,588,42,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1225,588,589,1,2.9896,1,25,450,1,180,12,0.15,4,7,0,4000,7
1226,588,590,1,2.867,1,25,550,1,180,12,0.15,4,6,0,4000,6
1227,588,593,1,2.9286,1,25,150,1,180,12,0.15,4,7,0,4000,7
1228,588,774,1,3.172,1,25,250,1,180,12,0.15,4,7,0,4000,7
1229,589,43,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1230,589,400,1,2.2204,1,25,600,1,180,12,0.15,4,5,0,4000,5
1231,589,588,1,2.9896,1,25,450,1,180,12,0.15,4,7,0,4000,7
1232,589,591,1,3.0506,1,25,1000,1,180,12,0.15,4,7,0,4000,7
1233,589,775,1,3.111,1,25,750,1,180,12,0.15,4,7,0,4000,7
1234,590,44,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1235,590,440,1,1.8712,1,25,600,1,180,12,0.15,4,4,0,4000,4
1236,590,588,1,2.867,1,25,550,1,180,12,0.15,4,6,0,4000,6
1237,590,591,1,3.0524,1,25,550,1,180,12,0.15,4,7,0,4000,7
1238,590,607,1,2.9946,1,25,350,1,180,12,0.15,4,7,0,4000,7
1239,590,612,1,2.728,1,25,500,1,180,12,0.15,4,6,0,4000,6
1240,591,45,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1241,591,586,1,2.8696,1,25,650,1,180,12,0.15,4,6,0,4000,6
1242,591,589,1,3.0506,1,25,1000,1,180,12,0.15,4,7,0,4000,7
1243,591,590,1,3.0524,1,25,550,1,180,12,0.15,4,7,0,4000,7
1244,591,607,1,2.7619,1,25,400,1,180,12,0.15,4,6,0,4000,6
1245,591,608,1,2.8146,1,25,250,1,180,12,0.15,4,6,0,4000,6
1246,592,46,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1247,592,428,1,1.0005,1,25,650,1,180,12,0.15,4,2,0,4000,2
1248,592,430,1,0.682,1,25,400,1,180,12,0.15,4,1,0,4000,1
1249,592,593,1,2.928,1,25,650,1,180,12,0.15,4,7,0,4000,7
1250,592,594,1,2.9286,1,25,350,1,180,12,0.15,4,7,0,4000,7
1251,593,47,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1252,593,426,1,0.7446,1,25,700,1,180,12,0.15,4,1,0,4000,1
1253,593,588,1,2.9286,1,25,150,1,180,12,0.15,4,7,0,4000,7
1254,593,592,1,2.928,1,25,650,1,180,12,0.15,4,7,0,4000,7
1255,593,595,1,2.928,1,25,300,1,180,12,0.15,4,7,0,4000,7
1256,594,48,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1257,594,431,1,1.6661,1,25,450,1,180,12,0.15,4,3,0,4000,3
1258,594,592,1,2.9286,1,25,350,1,180,12,0.15,4,7,0,4000,7
1259,594,595,1,2.867,1,25,350,1,180,12,0.15,4,6,0,4000,6
1260,594,611,1,2.9784,1,25,150,1,180,12,0.15,4,7,0,4000,7
1261,594,616,1,2.6736,1,25,200,1,180,12,0.15,4,6,0,4000,6
1262,595,49,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1263,595,440,1,1.3097,1,25,600,1,180,12,0.15,4,3,0,4000,3
1264,595,593,1,2.928,1,25,300,1,180,12,0.15,4,7,0,4000,7
1265,595,594,1,2.867,1,25,350,1,180,12,0.15,4,6,0,4000,6
1266,595,611,1,2.7013,1,25,300,1,180,12,0.15,4,6,0,4000,6
1267,595,612,1,2.9784,1,25,50,1,180,12,0.15,4,7,0,4000,7
1268,596,50,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1269,596,430,1,2.4285,1,25,400,1,180,12,0.15,4,5,0,4000,5
1270,596,598,1,2.8986,1,25,350,1,180,12,0.15,4,6,0,4000,6
1271,596,777,1,4.1359,1,25,50,1,180,12,0.15,4,9,0,4000,9
1272,597,51,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1273,597,598,1,2.5743,1,25,650,1,180,12,0.15,4,6,0,4000,6
1274,597,615,1,2.1149,1,25,250,1,180,12,0.15,4,5,0,4000,5
1275,597,619,1,1.8583,1,25,350,1,180,12,0.15,4,4,0,4000,4
1276,598,52,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1277,598,431,1,1.5635,1,25,450,1,180,12,0.15,4,3,0,4000,3
1278,598,596,1,2.8986,1,25,350,1,180,12,0.15,4,6,0,4000,6
1279,598,597,1,2.5743,1,25,650,1,180,12,0.15,4,6,0,4000,6
1280,598,615,1,2.7314,1,25,300,1,180,12,0.15,4,6,0,4000,6
1281,598,616,1,2.8677,1,25,150,1,180,12,0.15,4,6,0,4000,6
1282,599,53,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1283,599,394,1,0.8297,1,25,350,1,180,12,0.15,4,1,0,4000,1
1284,599,600,1,3.0524,1,25,150,1,180,12,0.15,4,7,0,4000,7
1285,599,601,1,2.623,1,25,600,1,180,12,0.15,4,6,0,4000,6
1286,599,604,1,2.8677,1,25,500,1,180,12,0.15,4,6,0,4000,6
1287,600,54,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1288,600,393,1,0.5624,1,25,50,1,180,12,0.15,4,1,0,4000,1
1289,600,599,1,3.0524,1,25,150,1,180,12,0.15,4,7,0,4000,7
1290,600,602,1,2.501,1,25,150,1,180,12,0.15,4,6,0,4000,6
1291,600,715,1,2.928,1,25,300,1,180,12,0.15,4,7,0,4000,7
1292,601,55,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1293,601,599,1,2.623,1,25,600,1,180,12,0.15,4,6,0,4000,6
1294,601,602,1,3.05,1,25,400,1,180,12,0.15,4,7,0,4000,7
1295,601,606,1,2.8728,1,25,300,1,180,12,0.15,4,6,0,4000,6
1296,601,670,1,2.8696,1,25,350,1,180,12,0.15,4,6,0,4000,6
1297,602,56,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1298,602,600,1,2.501,1,25,150,1,180,12,0.15,4,6,0,4000,6
1299,602,601,1,3.05,1,25,400,1,180,12,0.15,4,7,0,4000,7
1300,602,671,1,3.0506,1,25,200,1,180,12,0.15,4,7,0,4000,7
1301,602,717,1,2.9915,1,25,100,1,180,12,0.15,4,7,0,4000,7
1302,603,57,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1303,603,396,1,1.1048,1,25,300,1,180,12,0.15,4,2,0,4000,2
1304,603,398,1,1.6993,1,25,700,1,180,12,0.15,4,4,0,4000,4
1305,603,586,1,2.8922,1,25,350,1,180,12,0.15,4,6,0,4000,6
1306,603,604,1,2.8696,1,25,350,1,180,12,0.15,4,6,0,4000,6
1307,603,605,1,2.501,1,25,350,1,180,12,0.15,4,6,0,4000,6
1308,604,58,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1309,604,583,1,5.2474,1,25,150,1,180,12,0.15,4,12,0,4000,12
1310,604,599,1,2.8677,1,25,500,1,180,12,0.15,4,6,0,4000,6
1311,604,603,1,2.8696,1,25,350,1,180,12,0.15,4,6,0,4000,6
1312,604,606,1,2.501,1,25,200,1,180,12,0.15,4,6,0,4000,6
1313,605,59,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1314,605,402,1,1.2031,1,25,150,1,180,12,0.15,4,2,0,4000,2
1315,605,603,1,2.501,1,25,350,1,180,12,0.15,4,6,0,4000,6
1316,605,606,1,2.8696,1,25,350,1,180,12,0.15,4,6,0,4000,6
1317,605,674,1,3.1134,1,25,350,1,180,12,0.15,4,7,0,4000,7
1318,606,60,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1319,606,601,1,2.8728,1,25,300,1,180,12,0.15,4,6,0,4000,6
1320,606,604,1,2.501,1,25,200,1,180,12,0.15,4,6,0,4000,6
1321,606,605,1,2.8696,1,25,350,1,180,12,0.15,4,6,0,4000,6
1322,606,675,1,3.111,1,25,50,1,180,12,0.15,4,7,0,4000,7
1323,607,61,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1324,607,536,1,2.693,1,25,550,1,180,12,0.15,4,6,0,4000,6
1325,607,590,1,2.9946,1,25,350,1,180,12,0.15,4,7,0,4000,7
1326,607,591,1,2.7619,1,25,400,1,180,12,0.15,4,6,0,4000,6
1327,607,608,1,2.8067,1,25,650,1,180,12,0.15,4,6,0,4000,6
1328,607,612,1,2.8677,1,25,450,1,180,12,0.15,4,6,0,4000,6
1329,608,62,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1330,608,398,1,1.364,1,25,700,1,180,12,0.15,4,3,0,4000,3
1331,608,399,1,2.5077,1,25,50,1,180,12,0.15,4,6,0,4000,6
1332,608,591,1,2.8146,1,25,250,1,180,12,0.15,4,6,0,4000,6
1333,608,607,1,2.8067,1,25,650,1,180,12,0.15,4,6,0,4000,6
1334,608,610,1,2.5017,1,25,300,1,180,12,0.15,4,6,0,4000,6
1335,609,63,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1336,609,536,1,0.6221,1,25,550,1,180,12,0.15,4,1,0,4000,1
1337,609,610,1,2.7457,1,25,650,1,180,12,0.15,4,6,0,4000,6
1338,609,614,1,2.9337,1,25,850,1,180,12,0.15,4,7,0,4000,7
1339,609,678,1,3.0506,1,25,650,1,180,12,0.15,4,7,0,4000,7
1340,610,64,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1341,610,402,1,1.929,1,25,150,1,180,12,0.15,4,4,0,4000,4
1342,610,608,1,2.5017,1,25,300,1,180,12,0.15,4,6,0,4000,6
1343,610,609,1,2.7457,1,25,650,1,180,12,0.15,4,6,0,4000,6
1344,610,679,1,2.9286,1,25,450,1,180,12,0.15,4,7,0,4000,7
1345,611,65,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1346,611,439,1,2.338,1,25,200,1,180,12,0.15,4,5,0,4000,5
1347,611,594,1,2.9784,1,25,150,1,180,12,0.15,4,7,0,4000,7
1348,611,595,1,2.7013,1,25,300,1,180,12,0.15,4,6,0,4000,6
1349,611,613,1,2.318,1,25,550,1,180,12,0.15,4,5,0,4000,5
1350,611,616,1,2.9286,1,25,500,1,180,12,0.15,4,7,0,4000,7
1351,612,66,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1352,612,439,1,0.8627,1,25,200,1,180,12,0.15,4,2,0,4000,2
1353,612,590,1,2.728,1,25,500,1,180,12,0.15,4,6,0,4000,6
1354,612,595,1,2.9784,1,25,50,1,180,12,0.15,4,7,0,4000,7
1355,612,607,1,2.8677,1,25,450,1,180,12,0.15,4,6,0,4000,6
1356,612,614,1,2.3798,1,25,1000,1,180,12,0.15,4,5,0,4000,5
1357,613,67,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1358,613,438,1,2.338,1,25,600,1,180,12,0.15,4,5,0,4000,5
1359,613,553,1,3.0243,1,25,350,1,180,12,0.15,4,7,0,4000,7
1360,613,611,1,2.318,1,25,550,1,180,12,0.15,4,5,0,4000,5
1361,613,618,1,3.0113,1,25,350,1,180,12,0.15,4,7,0,4000,7
1362,613,621,1,3.4127,1,25,400,1,180,12,0.15,4,8,0,4000,8
1363,614,68,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1364,614,438,1,0.7764,1,25,600,1,180,12,0.15,4,1,0,4000,1
1365,614,535,1,1.7478,1,25,200,1,180,12,0.15,4,4,0,4000,4
1366,614,609,1,2.9337,1,25,850,1,180,12,0.15,4,7,0,4000,7
1367,614,612,1,2.3798,1,25,1000,1,180,12,0.15,4,5,0,4000,5
1368,614,621,1,3.149,1,25,400,1,180,12,0.15,4,7,0,4000,7
